time,chip,sink_base,fins,chip_power,coolant_temperature,truth_chip_max,truth_hidden_power,case_id,case_group,fidelity,input_convention,source_model
208,39.70621541,39.51721819,38.9288274,8,18,39.81979344,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
210,39.80533914,39.61625595,39.02724455,8,18,39.91897644,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
212,39.9039979,39.71482918,39.12520017,8,18,40.01769411,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
214,40.0021939,39.81294007,39.2226964,8,18,40.1159487,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
216,40.09992931,39.9105908,39.3197354,8,18,40.21374239,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
218,40.19720631,40.00778354,39.41631929,8,18,40.31107737,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
220,40.29402706,40.10452043,39.51245021,8,18,40.40795581,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
222,40.39039371,40.20080361,39.60813029,8,18,40.50437986,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
224,40.48630838,40.29663522,39.70336163,8,18,40.60035166,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
226,40.58177321,40.39201738,39.79814633,8,18,40.69587334,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
228,40.6767903,40.48695219,39.8924865,8,18,40.79094701,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
230,40.77136175,40.58144175,39.98638421,8,18,40.88557477,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
232,40.86548966,40.67548815,40.07984155,8,18,40.97975872,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
234,40.95917611,40.76909347,40.17286057,8,18,41.07350095,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
236,41.05242316,40.86225979,40.26544332,8,18,41.16680352,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
238,41.14523288,40.95498915,40.35759187,8,18,41.25966849,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
240,41.23760733,41.04728361,40.44930824,8,18,41.35209793,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
242,41.32954853,41.1391452,40.54059445,8,18,41.44409387,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
244,41.42105853,41.23057597,40.63145254,8,18,41.53565835,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
246,41.51213935,41.32157792,40.72188449,8,18,41.62679339,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
248,41.60279299,41.41215307,40.81189232,8,18,41.71750101,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
250,41.69302147,41.50230342,40.90147802,8,18,41.8077832,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
252,41.78282678,41.59203097,40.99064355,8,18,41.89764197,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
254,41.8722109,41.68133769,41.0793909,8,18,41.9870793,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
256,41.9611758,41.77022557,41.16772202,8,18,42.07609717,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
258,42.04972346,41.85869655,41.25563887,8,18,42.16469754,0,T13_coolant_multilevel,multilevel,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
